source_id,target_id,source_kind,target_kind,relation,weight,evidence
PROP27,T28,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, can, equation, then"
PROP28,T28,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \sim, effective, equation"
PROP29,T28,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, can, equation, then"
PROP30,T28,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, can, equation, then"
D8011,T29,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, magnitude, order, relation, scaling, terms"
D8016,T29,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, magnitude, order, relation, scaling, terms"
D6301,T29,Definition,Theorem,semantic_overlap,2,"tokens: \sim, equation, expressing, field, magnitude, order, relation, scaling"
D3710,T29,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \text, equation, expansion, expressing, magnitude"
D8010,T29,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, magnitude, order, relation, scaling, terms"
L1,T29,Lemma,Theorem,result_to_result_overlap,1,"tokens: \sum_, effective, equation, expressing, terms"
L2,T29,Lemma,Theorem,result_to_result_overlap,1,"tokens: \sum_, effective, equation, expressing, terms"
L3,T29,Lemma,Theorem,result_to_result_overlap,1,"tokens: \text, equation, expressing, magnitude, order, relation, scaling, terms"
PROP1,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, expressing, resonance, terms"
PROP3,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, terms"
PROP4,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathbb, \phi, \times, equation, expressing, terms"
PROP5,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, \sim, \text, equation"
PROP6,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \textbf, acoustic, appears, coupling, critical, equation, expressing, field"
PROP7,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \emph, \end, \frac, \left, \mu\nu, \phi, \right"
PROP8,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \emph, \end, \frac, \left, \mu\nu, \omega_, \phi"
PROP9,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \begin, \end, \frac, \left, \right, \subsection, \text"
PROP10,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \begin, \end, \frac, \right, \subsection, \text, align"
PROP11,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathbb, \phi, \times, equation, expressing, relation"
PROP12,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, equation, relation"
PROP13,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \text, equation, relation"
PROP14,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \text, coupling, equation, magneto"
PROP15,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \emph, \end, \frac, \left, \mu\nu, \phi, \right"
PROP16,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \emph, \end, \frac, \left, \mu\nu, \omega_, \phi"
PROP17,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \omega_, \text, \times, coupling"
PROP18,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \omega_, \text, \times, angular"
PROP19,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \infty, \left, \right, \sum_, \text"
PROP20,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \omega_, \text, \times, coupling"
PROP21,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \frac, \left, \right, equation, fields, relation"
PROP23,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \text, equation, expansion, fields, harmonic, relation"
PROP24,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \subsection, \text, equation, expansion, expressing, fields"
PROP25,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \begin, \end, \frac, \right, \subsection, \text, align"
PROP26,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \begin, \end, \frac, \right, \subsection, \text, align"
PROP27,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, spectrum, terms, then"
PROP28,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \sim, effective, equation"
PROP29,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, spectrum, terms, then"
PROP30,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, spectrum, terms, then"
PROP39,T29,Proposition,Theorem,result_to_result_overlap,1,"tokens: angular, equation, momentum"
D3317,T30,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \frac, \int_v, \mathcal, \omega_, \times"
D5489,T30,Definition,Theorem,semantic_overlap,2,"tokens: \mu_0, \rho, \sqrt, alfv, equation, v_a, velocity"
D1773,T30,Definition,Theorem,semantic_overlap,2,"tokens: \partial, \rho, equation, expressing, expression, integral, spherical, terms"
D4961,T30,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \mathbf, \mathcal, \xi, displacement, equation"
D5221,T30,Definition,Theorem,semantic_overlap,2,"tokens: \frac, \mathbf, \nabla, \partial, \sqrt, equation"
L1,T30,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, time, topological"
L2,T30,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, time, topological"
L3,T30,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L4,T30,Lemma,Theorem,result_to_result_overlap,1,"tokens: are, equation, spherical"
PROP1,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, expressing, resonance, terms"
PROP3,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, satisfy, terms"
PROP4,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, expressing, expression, terms"
PROP5,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, equation"
PROP6,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: acoustic, coupling, equation, expressing, field, gyro, helicity, terms"
PROP7,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \nabla, \partial, \sqrt"
PROP8,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \ell, \end, \frac, \mathbf, \nabla, \omega_"
PROP9,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \subsection, equation, h_m, mode, velocity"
PROP10,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \sqrt, \subsection, equation, h_m, mode"
PROP11,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, expressing, expression, magnetic, terms"
PROP12,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \mathcal, \mu_0, equation, helicity, magnetic"
PROP13,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, equation, quantum, time"
PROP14,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, coupling, equation, invariant, topological, under"
PROP15,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \nabla, \partial, \sqrt"
PROP16,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \ell, \end, \frac, \mathbf, \nabla, \omega_"
PROP17,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \mathcal, \omega_, \times"
PROP18,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \mathcal, \omega_, \times"
PROP19,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \mathcal, \mu_0, equation, helicity, invariant"
PROP20,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \mathbf, \mathcal, \omega_, \times"
PROP21,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \frac, \mathcal, \mu_0, equation, helicity, magnetic"
PROP22,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathcal, equation, quantum"
PROP23,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, encoding, equation, quantization, quantum, spherical"
PROP24,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \subsection, equation, expressing, expression, quantization"
PROP25,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \subsection, equation, expressing, expression, h_m"
PROP26,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \subsection, equation, expressing, expression, mode"
PROP27,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \item, equation, expressing, expression, terms"
PROP28,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, equation, expressing, field, quantum, terms"
PROP29,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \item, equation, expressing, expression, terms, time"
PROP30,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \item, equation, expressing, terms, time"
PROP39,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: couples, equation, magnetic"
PROP43,T30,Proposition,Theorem,result_to_result_overlap,1,"tokens: correction, field, magnetic"
D5489,T31,Definition,Theorem,semantic_overlap,2,"tokens: \mu_0, \rho, \sqrt, alfv, equation, relation, v_a, velocity"
D3317,T31,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \frac, \int_v, \mathcal, \omega_, \times"
D4961,T31,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \mathbf, \mathcal, \xi, displacement, equation"
D1773,T31,Definition,Theorem,semantic_overlap,2,"tokens: \partial, \rho, equation, expressing, expression, integral, spherical, terms"
D3329,T31,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \left, \mathbf, \right, equation, expressing"
L1,T31,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, time, topological"
L2,T31,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, time, topological"
L3,T31,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, relation, terms"
PROP1,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, expressing, resonance, terms"
PROP3,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, satisfy, terms"
PROP4,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, expressing, expression, terms"
PROP5,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, equation"
PROP6,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: acoustic, coupling, equation, expressing, field, gyro, helicity, terms"
PROP7,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \left, \mathbf, \nabla, \partial"
PROP8,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \ell, \end, \frac, \left, \mathbf, \nabla"
PROP9,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, \subsection, equation, h_m"
PROP10,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \sqrt, \subsection, equation, h_m"
PROP11,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation, expressing, expression, magnetic, relation"
PROP12,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \mathcal, \mu_0, \right, equation, evolution, helicity"
PROP13,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, equation, relation, time"
PROP14,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, coupling, d\mathcal, equation, evolution, invariant"
PROP15,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \left, \mathbf, \nabla, \partial"
PROP16,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \ell, \end, \frac, \left, \mathbf, \nabla"
PROP17,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \left, \mathbf, \mathcal, \omega_"
PROP18,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \left, \mathbf, \mathcal, \omega_"
PROP19,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \mathcal, \mu_0, \right, equation"
PROP20,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \frac, \left, \mathbf, \mathcal, \omega_"
PROP21,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \frac, \left, \mathcal, \mu_0, \right, equation, evolution"
PROP23,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, equation, evolution, harmonic, quantization, relation, spherical"
PROP24,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \subsection, equation, evolution, expressing, expression"
PROP25,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \subsection, equation, expressing, expression"
PROP26,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \right, \subsection, equation, expressing, expression"
PROP27,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \item, equation, expressing, expression, terms"
PROP28,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \left, \right, equation, expressing, field"
PROP29,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \item, equation, expressing, expression, terms, time"
PROP30,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \end, \item, equation, expressing, terms, time"
PROP39,T31,Proposition,Theorem,result_to_result_overlap,1,"tokens: couples, equation, magnetic"
D5322,T32,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \frac, \int_v, \mathbf, \mathcal, \times"
D3320,T32,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \times, equation, frequency, gyro, mode"
D5489,T32,Definition,Theorem,semantic_overlap,2,"tokens: \sqrt, alfv, equation, relation, v_a, velocity"
D3316,T32,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \frac, \mu_r, boundary, equation, relation"
D3317,T32,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cdot, \end, \frac, \int_v, \mathcal, \omega_, \times"
L1,T32,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, time, topological"
L2,T32,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, time, topological"
L4,T32,Lemma,Theorem,result_to_result_overlap,1,"tokens: are, equation, spherical"
PROP1,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, resonance"
PROP2,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: dipole, equation, field"
PROP3,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, satisfy"
PROP4,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \pi, \times, equation, fiber"
PROP5,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, \sim, equation"
PROP6,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \textbf, acoustic, coupling, equation, field, gyro, helicity, system"
PROP7,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \delta_, \end, \frac, \mathbf, \sqrt, \subsection"
PROP8,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \cdot, \ell, \end, \frac, \mathbf, \omega_, \sqrt"
PROP9,T32,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \frac, \pi, \subsection, equation, frequency, mode"
